"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response","id"
"4820","4","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0","2","yrqlg96p"
"4821","5","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0-quantised","2","yrqlg96p"
"4822","6","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0","5","yrqlg96p"
"4823","7","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0-quantised","5","yrqlg96p"
"4824","8","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0","5","yrqlg96p"
"4825","9","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0-quantised","5","yrqlg96p"
"4826","10","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_rational-0","3","yrqlg96p"
"4827","11","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_rational-0-quantised","3","yrqlg96p"
"4828","12","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0","4","yrqlg96p"
"4829","13","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0-quantised","4","yrqlg96p"
"4830","14","1657035136720","05/07/2022 15:32:16","1657035136589","1","05/07/2022 16:32:16","90347","5","questionnaire-wvjl",NA,"22952603","yrqlg96p","6728739",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","END QUESTIONNAIRE","34206","yrqlg96p"
"4831","1","1657097056766","06/07/2022 08:44:16","1657097056277","1","06/07/2022 09:44:16","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","BEGIN QUESTIONNAIRE",NA,"49puxoj7"
"4832","2","1657097084290","06/07/2022 08:44:44","1657097084199","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0","4","49puxoj7"
"4833","3","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0-quantised","4","49puxoj7"
"4834","4","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0","3","49puxoj7"
"4835","5","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0-quantised","3","49puxoj7"
"4836","6","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0","5","49puxoj7"
"4837","7","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0-quantised","5","49puxoj7"
"4838","8","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0","1","49puxoj7"
"4839","9","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0-quantised","1","49puxoj7"
"4840","10","1657097084338","06/07/2022 08:44:44","1657097084200","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_attractiveness-0","3","49puxoj7"
"4841","11","1657097084338","06/07/2022 08:44:44","1657097084201","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_attractiveness-0-quantised","3","49puxoj7"
"4842","12","1657097084338","06/07/2022 08:44:44","1657097084201","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_rational-0","4","49puxoj7"
"4843","13","1657097084338","06/07/2022 08:44:44","1657097084201","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_rational-0-quantised","4","49puxoj7"
"4844","14","1657097084338","06/07/2022 08:44:44","1657097084201","1","06/07/2022 09:44:44","90347","5","questionnaire-wvjl",NA,"22965313","49puxoj7","6734801",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","END QUESTIONNAIRE","27924","49puxoj7"
"4845","1","1659004173079","28/07/2022 10:29:33","1659004172974","1","28/07/2022 11:29:32","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","BEGIN QUESTIONNAIRE",NA,"jsk580jc"
"4846","2","1659004194497","28/07/2022 10:29:54","1659004194431","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_rational-0","4","jsk580jc"
"4847","3","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_rational-0-quantised","4","jsk580jc"
"4848","4","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0","3","jsk580jc"
"4849","5","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0-quantised","3","jsk580jc"
"4850","6","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0","4","jsk580jc"
"4851","7","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0-quantised","4","jsk580jc"
"4852","8","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_attractiveness-0","5","jsk580jc"
"4853","9","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_attractiveness-0-quantised","5","jsk580jc"
"4854","10","1659004194565","28/07/2022 10:29:54","1659004194432","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0","4","jsk580jc"
"4855","11","1659004194565","28/07/2022 10:29:54","1659004194433","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0-quantised","4","jsk580jc"
"4856","12","1659004194565","28/07/2022 10:29:54","1659004194433","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0","4","jsk580jc"
"4857","13","1659004194565","28/07/2022 10:29:54","1659004194433","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0-quantised","4","jsk580jc"
"4858","14","1659004194565","28/07/2022 10:29:54","1659004194433","1","28/07/2022 11:29:54","90347","5","questionnaire-wvjl",NA,"23347803","jsk580jc","6851007",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x970",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","END QUESTIONNAIRE","21459","jsk580jc"
"4859","1","1659008582646","28/07/2022 11:43:02","1659008582576","1","28/07/2022 12:43:02","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","BEGIN QUESTIONNAIRE",NA,"2nov5ul3"
"4860","2","1659008675042","28/07/2022 11:44:35","1659008674936","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0","2","2nov5ul3"
"4861","3","1659008675087","28/07/2022 11:44:35","1659008674937","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_similarity-0-quantised","2","2nov5ul3"
"4862","4","1659008675087","28/07/2022 11:44:35","1659008674937","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0","3","2nov5ul3"
"4863","5","1659008675087","28/07/2022 11:44:35","1659008674937","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_competent-0-quantised","3","2nov5ul3"
"4864","6","1659008675087","28/07/2022 11:44:35","1659008674937","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0","5","2nov5ul3"
"4865","7","1659008675087","28/07/2022 11:44:35","1659008674937","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_friendly-0-quantised","5","2nov5ul3"
"4866","8","1659008675087","28/07/2022 11:44:35","1659008674937","1","28/07/2022 12:44:34","90347","5","questionnaire-wvjl",NA,"23348969","2nov5ul3","6851307",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rating - warmth and competence - Maria baseline","6","Yes (except first)","Maria-rating_art_knowledge-0","5","2nov5ul3"
