"","Participant_Public_ID","Task_Name","Screen_Name","Zone_Name","Response","Hint"
"3758","jsk580jc","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s left this time, I think."""
"3759","jsk580jc","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s left this time, I think."""
"3760","jsk580jc","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""It’s left this time, I think."""
"3761","jsk580jc","Maze game_Maria&Lucile","Right","Zone2","Continue","""It’s left this time, I think."""
"3763","jsk580jc","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3764","jsk580jc","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3765","jsk580jc","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3766","jsk580jc","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3768","jsk580jc","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3769","jsk580jc","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3770","jsk580jc","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3771","jsk580jc","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3773","jsk580jc","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right."""
"3774","jsk580jc","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right."""
"3775","jsk580jc","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose right."""
"3776","jsk580jc","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose right."""
"3783","2nov5ul3","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose left."""
"3784","2nov5ul3","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose left."""
"3785","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left."""
"3786","2nov5ul3","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left."""
"3788","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3789","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3790","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3791","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3793","2nov5ul3","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s left this time, I think."""
"3794","2nov5ul3","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s left this time, I think."""
"3795","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3796","2nov5ul3","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3798","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose left."""
"3799","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose left."""
"3800","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left."""
"3801","2nov5ul3","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left."""
"3803","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3804","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3805","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3806","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3808","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose left this time."""
"3809","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose left this time."""
"3810","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose left this time."""
"3811","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose left this time."""
"3813","2nov5ul3","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right."""
"3814","2nov5ul3","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right."""
"3815","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right."""
"3816","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right."""
"3818","2nov5ul3","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s right this time, I think."""
"3819","2nov5ul3","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s right this time, I think."""
"3820","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"3821","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""It’s right this time, I think."""
"3823","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3824","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3825","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""It’s left this time, I think."""
"3826","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""It’s left this time, I think."""
"3828","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3829","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3830","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3831","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3833","2nov5ul3","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3834","2nov5ul3","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3835","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""It’s left this time, I think."""
"3836","2nov5ul3","Maze game_Maria&Lucile","Right","Zone2","Continue","""It’s left this time, I think."""
"3838","2nov5ul3","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right."""
"3839","2nov5ul3","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right."""
"3840","2nov5ul3","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose right."""
"3841","2nov5ul3","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose right."""
"3848","9gexj2th","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose left."""
"3849","9gexj2th","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose left."""
"3850","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left."""
"3851","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left."""
"3853","9gexj2th","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right this time."""
"3854","9gexj2th","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right this time."""
"3855","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3856","9gexj2th","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3858","9gexj2th","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3859","9gexj2th","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3860","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3861","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3863","9gexj2th","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose left."""
"3864","9gexj2th","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose left."""
"3865","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left."""
"3866","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left."""
"3868","9gexj2th","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right this time."""
"3869","9gexj2th","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right this time."""
"3870","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3871","9gexj2th","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3873","9gexj2th","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose left this time."""
"3874","9gexj2th","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose left this time."""
"3875","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left this time."""
"3876","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left this time."""
"3878","9gexj2th","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right."""
"3879","9gexj2th","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right."""
"3880","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose right."""
"3881","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose right."""
"3883","9gexj2th","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s right this time, I think."""
"3884","9gexj2th","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s right this time, I think."""
"3885","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"3886","9gexj2th","Maze game_Maria&Lucile","Right","Zone2","Continue","""It’s right this time, I think."""
"3888","9gexj2th","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3889","9gexj2th","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3890","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3891","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3893","9gexj2th","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right this time."""
"3894","9gexj2th","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right this time."""
"3895","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3896","9gexj2th","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3898","9gexj2th","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s left this time, I think."""
"3899","9gexj2th","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s left this time, I think."""
"3900","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3901","9gexj2th","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3903","9gexj2th","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right."""
"3904","9gexj2th","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right."""
"3905","9gexj2th","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right."""
"3906","9gexj2th","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right."""
"3913","ypkywtgz","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose left."""
"3914","ypkywtgz","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose left."""
"3915","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left."""
"3916","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left."""
"3918","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3919","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3920","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3921","ypkywtgz","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3923","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3924","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3925","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3926","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3928","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose left."""
"3929","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose left."""
"3930","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left."""
"3931","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left."""
"3933","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3934","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3935","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose right this time."""
"3936","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose right this time."""
"3938","ypkywtgz","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose left this time."""
"3939","ypkywtgz","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose left this time."""
"3940","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""I'd choose left this time."""
"3941","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""I'd choose left this time."""
"3943","ypkywtgz","Maze game_Maria&Lucile","Help","BethButton","Anna","""I'd choose right."""
"3944","ypkywtgz","Maze game_Maria&Lucile","Anna","Zone2","Continue","""I'd choose right."""
"3945","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right."""
"3946","ypkywtgz","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right."""
"3948","ypkywtgz","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s right this time, I think."""
"3949","ypkywtgz","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s right this time, I think."""
"3950","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"3951","ypkywtgz","Maze game_Maria&Lucile","Right","Zone2","Continue","""It’s right this time, I think."""
"3953","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""It’s left this time, I think."""
"3954","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""It’s left this time, I think."""
"3955","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3956","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3958","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right this time."""
"3959","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"3960","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"3961","ypkywtgz","Maze game_Maria&Lucile","Right","Zone2","Continue","""I'd choose right this time."""
"3963","ypkywtgz","Maze game_Maria&Lucile","Help","BethButton","Anna","""It’s left this time, I think."""
"3964","ypkywtgz","Maze game_Maria&Lucile","Anna","Zone2","Continue","""It’s left this time, I think."""
"3965","ypkywtgz","Maze game_Maria&Lucile","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"3966","ypkywtgz","Maze game_Maria&Lucile","Left","Continue","Continue","""It’s left this time, I think."""
"3968","ypkywtgz","Maze game_Maria&Lucile","Help","AnnaButton","Beth","""I'd choose right."""
"3969","ypkywtgz","Maze game_Maria&Lucile","Claire","AdvanceAnna","Continue","""I'd choose right."""
